年,作品名,映画ID,公開週,週末興収,累計興収,週間興収,マッチスコア
2025,お嬢と番犬くん,101767,第 1 週,1.82億,1.82億,1.82億,100
2025,お嬢と番犬くん,101767,第 2 週,0.61億,3.55億,1.73億,100
2025,お嬢と番犬くん,101767,第 3 週,0.42億,4.58億,1.03億,100
2025,お嬢と番犬くん,101767,第 4 週,,5.17億,0.60億,100
2025,お嬢と番犬くん,101767,第 5 週,,5.46億,0.29億,100
2025,お嬢と番犬くん,101767,第 6 週,,5.61億,0.15億,100
2025,映画ドラえもん のび太の絵世界物語,102565,第 1 週,7.03億,7.03億,7.03億,100
2025,映画ドラえもん のび太の絵世界物語,102565,第 2 週,5.76億,14.1億,7.04億,100
2025,映画ドラえもん のび太の絵世界物語,102565,第 3 週,3.47億,21.6億,7.57億,100
2025,映画ドラえもん のび太の絵世界物語,102565,第 4 週,4.35億,29.9億,8.23億,100
2025,映画ドラえもん のび太の絵世界物語,102565,第 5 週,3.23億,37.9億,8.05億,100
2025,映画ドラえもん のび太の絵世界物語,102565,第 6 週,1.81億,40.8億,2.85億,100
2025,映画ドラえもん のび太の絵世界物語,102565,第 7 週,0.93億,41.9億,1.15億,100
2025,映画ドラえもん のび太の絵世界物語,102565,第 8 週,0.56億,42.6億,0.71億,100
2025,映画ドラえもん のび太の絵世界物語,102565,第 9 週,0.59億,44.5億,1.91億,100
2025,映画ドラえもん のび太の絵世界物語,102565,第 10 週,0.27億,44.8億,0.30億,100
2025,映画ドラえもん のび太の絵世界物語,102565,第 11 週,,45.1億,0.27億,100
2025,映画ドラえもん のび太の絵世界物語,102565,第 12 週,,45.3億,0.22億,100
2025,映画ドラえもん のび太の絵世界物語,102565,第 13 週,,45.5億,0.22億,100
2025,映画ドラえもん のび太の絵世界物語,102565,第 14 週,,45.6億,0.10億,100
2025,映画ドラえもん のび太の絵世界物語,102565,第 15 週,,45.7億,,100
2025,劇場版 トリリオンゲーム,101658,第 1 週,6.16億,6.16億,6.16億,100
2025,劇場版 トリリオンゲーム,101658,第 2 週,2.92億,12.0億,5.84億,100
2025,劇場版 トリリオンゲーム,101658,第 3 週,1.45億,14.5億,2.47億,100
2025,劇場版 トリリオンゲーム,101658,第 4 週,0.89億,16.2億,1.74億,100
2025,劇場版 トリリオンゲーム,101658,第 5 週,0.71億,17.5億,1.28億,100
2025,劇場版 トリリオンゲーム,101658,第 6 週,,18.5億,0.99億,100
2025,劇場版 トリリオンゲーム,101658,第 7 週,,19.1億,0.67億,100
2025,劇場版 トリリオンゲーム,101658,第 8 週,,19.7億,0.52億,100
2025,劇場版 トリリオンゲーム,101658,第 9 週,,20.0億,0.35億,100
2025,劇場版 トリリオンゲーム,101658,第 10 週,,20.2億,0.16億,100
2025,アンダーニンジャ,102362,第 1 週,2.26億,2.26億,2.26億,100
2025,アンダーニンジャ,102362,第 2 週,1.31億,4.74億,2.48億,100
2025,アンダーニンジャ,102362,第 3 週,0.88億,6.25億,1.52億,100
2025,アンダーニンジャ,102362,第 4 週,0.81億,8.06億,1.81億,100
2025,アンダーニンジャ,102362,第 5 週,0.94億,9.92億,1.86億,100
2025,アンダーニンジャ,102362,第 6 週,0.87億,11.1億,1.18億,100
2025,アンダーニンジャ,102362,第 7 週,0.67億,12.2億,1.06億,100
2025,アンダーニンジャ,102362,第 8 週,0.60億,13.1億,0.90億,100
2025,アンダーニンジャ,102362,第 9 週,,13.9億,0.86億,100
2025,アンダーニンジャ,102362,第 10 週,0.35億,14.6億,0.66億,100
2025,アンダーニンジャ,102362,第 11 週,,15.2億,0.62億,100
2025,アンダーニンジャ,102362,第 12 週,,15.5億,0.29億,100
2025,アンダーニンジャ,102362,第 13 週,,15.6億,0.13億,100
2025,機動戦士Gundam GQuuuuuuX Beginning,103041,第 1 週,5.99億,5.99億,5.99億,100
2025,機動戦士Gundam GQuuuuuuX Beginning,103041,第 2 週,5.28億,14.3億,8.34億,100
2025,機動戦士Gundam GQuuuuuuX Beginning,103041,第 3 週,2.71億,19.4億,5.03億,100
2025,機動戦士Gundam GQuuuuuuX Beginning,103041,第 4 週,1.91億,22.6億,3.20億,100
2025,機動戦士Gundam GQuuuuuuX Beginning,103041,第 5 週,1.27億,25.3億,2.76億,100
2025,機動戦士Gundam GQuuuuuuX Beginning,103041,第 6 週,1.76億,28.3億,2.93億,100
2025,機動戦士Gundam GQuuuuuuX Beginning,103041,第 7 週,0.81億,29.7億,1.40億,100
2025,機動戦士Gundam GQuuuuuuX Beginning,103041,第 8 週,,30.5億,0.85億,100
2025,機動戦士Gundam GQuuuuuuX Beginning,103041,第 9 週,1.16億,31.9億,1.40億,100
2025,機動戦士Gundam GQuuuuuuX Beginning,103041,第 10 週,,33.0億,1.06億,100
2025,機動戦士Gundam GQuuuuuuX Beginning,103041,第 11 週,,33.4億,0.44億,100
2025,機動戦士Gundam GQuuuuuuX Beginning,103041,第 12 週,,33.7億,0.27億,100
2025,機動戦士Gundam GQuuuuuuX Beginning,103041,第 13 週,,33.9億,0.21億,100
2025,機動戦士Gundam GQuuuuuuX Beginning,103041,第 23 週,,,,100
2025,テレビ東京開局60周年特別企画劇映画 孤独のグルメ,102073,第 1 週,2.42億,3.30億,3.30億,100
2025,テレビ東京開局60周年特別企画劇映画 孤独のグルメ,102073,第 2 週,1.28億,5.52億,2.22億,100
2025,テレビ東京開局60周年特別企画劇映画 孤独のグルメ,102073,第 3 週,0.88億,7.18億,1.66億,100
2025,テレビ東京開局60周年特別企画劇映画 孤独のグルメ,102073,第 4 週,,8.23億,1.06億,100
2025,テレビ東京開局60周年特別企画劇映画 孤独のグルメ,102073,第 5 週,,8.79億,0.56億,100
2025,テレビ東京開局60周年特別企画劇映画 孤独のグルメ,102073,第 6 週,,9.31億,0.51億,100
2025,テレビ東京開局60周年特別企画劇映画 孤独のグルメ,102073,第 7 週,,9.67億,0.37億,100
2025,テレビ東京開局60周年特別企画劇映画 孤独のグルメ,102073,第 8 週,,9.94億,0.27億,100
2025,テレビ東京開局60周年特別企画劇映画 孤独のグルメ,102073,第 9 週,,10.1億,0.13億,100
#N/A,十面埋伏,,第1週,3.96億,3.96億,3.96億,0
#N/A,十面埋伏,,第2週,2.48億,8.47億,4.51億,0
#N/A,十面埋伏,,第3週,1.38億,15.0億,6.48億,0
#N/A,十面埋伏,,第4週,0.91億,17.6億,2.60億,0
#N/A,十面埋伏,,第5週,0.58億,19.8億,2.25億,0
#N/A,十面埋伏,,第7週,0.50億,21.6億,,0
#N/A,十面埋伏,,第8週,0.36億,26.7億,5.07億,0
#N/A,無極,,第1週,1.17億,1.17億,1.17億,0
#N/A,無極,,第2週,0.63億,3.09億,1.92億,0
#N/A,無極,,第3週,0.39億,4.33億,1.24億,0
#N/A,スカイ・クロラ The Sky Crawlers,,第1週,1.13億,1.13億,1.13億,0
#N/A,スカイ・クロラ The Sky Crawlers,,第2週,0.65億,2.92億,1.79億,0
#N/A,スカイ・クロラ The Sky Crawlers,,第3週,0.49億,4.71億,1.80億,0
#N/A,彼岸島,,第1週,0.46億,0.46億,0.46億,0
#N/A,グスコーブドリの伝記,,第1週,0.59億,0.59億,0.59億,0
#N/A,グスコーブドリの伝記,,第2週,0.37億,1.39億,0.80億,0
#N/A,グスコーブドリの伝記,,第3週,0.15億,2.00億,0.60億,0
#N/A,グスコーブドリの伝記,,第4週,,2.28億,0.29億,0
#N/A,一枚のめぐり逢い,,第1週,0.19億,0.19億,0.19億,0
#N/A,すべては君に逢えたから,,第1週,0.52億,0.66億,0.66億,0
#N/A,すべては君に逢えたから,,第2週,0.38億,1.59億,0.93億,0
#N/A,すべては君に逢えたから,,第3週,0.20億,2.16億,0.57億,0
#N/A,クラウド アトラス,,第1週,0.44億,0.59億,0.59億,0
#N/A,クラウド アトラス,,第2週,0.22億,1.36億,0.78億,0
#N/A,ゲキ×シネ「ZIPANG PUNK 五右衛門ロックIII」,,第1週,1.56億,1.56億,1.56億,0
#N/A,ゲキ×シネ「ZIPANG PUNK 五右衛門ロックIII」,,第2週,0.91億,4.31億,2.75億,0
#N/A,ゲキ×シネ「ZIPANG PUNK 五右衛門ロックIII」,,第3週,0.65億,5.72億,1.41億,0
#N/A,ゲキ×シネ「ZIPANG PUNK 五右衛門ロックIII」,,第6週,,6.58億,,0
#N/A,劇場版 selector destructed WIXOSS,,第1週,0.34億,0.34億,0.34億,0
#N/A,モンタナの目撃者,,第1週,,0.26億,0.26億,0
#N/A,The Lord of the Rings: The Return of the King,,第1週,15.6億,15.6億,15.6億,0
#N/A,The Lord of the Rings: The Return of the King,,第2週,8.10億,34.4億,18.8億,0
#N/A,The Lord of the Rings: The Return of the King,,第3週,7.10億,49.1億,14.7億,0
#N/A,The Lord of the Rings: The Return of the King,,第4週,5.24億,61.5億,12.4億,0
#N/A,The Lord of the Rings: The Return of the King,,第5週,4.40億,70.3億,8.85億,0
#N/A,The Lord of the Rings: The Return of the King,,第6週,3.79億,76.1億,5.74億,0
#N/A,The Lord of the Rings: The Return of the King,,第7週,2.83億,81.7億,5.65億,0
#N/A,The Lord of the Rings: The Return of the King,,第8週,2.35億,86.9億,5.18億,0
#N/A,The Lord of the Rings: The Return of the King,,第9週,1.71億,91.3億,4.42億,0
#N/A,The Lord of the Rings: The Return of the King,,第10週,1.39億,95.7億,4.38億,0
#N/A,The Lord of the Rings: The Return of the King,,第11週,0.65億,97.6億,1.91億,0
#N/A,The Lord of the Rings: The Return of the King,,第12週,0.77億,101.1億,3.47億,0
#N/A,The Lord of the Rings: The Return of the King,,第13週,0.32億,105.4億,4.34億,0
#N/A,The Lord of the Rings: The Return of the King,,第1週,,0.26億,0.26億,0
#N/A,The Lord of the Rings: The Return of the King,,第2週,,0.58億,0.32億,0
#N/A,La habitación de al lado,,第1週,0.12億,0.12億,0.12億,0
#N/A,La habitación de al lado,,第2週,,0.28億,0.16億,0
#N/A,La habitación de al lado,,第3週,,0.40億,0.11億,0
#N/A,La habitación de al lado,,第4週,,0.46億,,0
#N/A,Guardians of the Galaxy Vol. 3,,第1週,,6.73億,6.73億,0
#N/A,Guardians of the Galaxy Vol. 3,,第2週,,9.83億,3.10億,0
#N/A,Guardians of the Galaxy Vol. 3,,第3週,,11.4億,1.59億,0
#N/A,Guardians of the Galaxy Vol. 3,,第4週,,12.3億,0.84億,0
#N/A,Guardians of the Galaxy Vol. 3,,第5週,,12.8億,0.50億,0
#N/A,Guardians of the Galaxy Vol. 3,,第6週,,13.0億,0.26億,0
#N/A,あの夏のルカ,,第2週,,0.24億,0.14億,0
#N/A,私ときどきレッサーパンダ,,第1週,0.14億,0.14億,0.14億,0
#N/A,私ときどきレッサーパンダ,,第2週,,0.33億,0.19億,0
#N/A,血と骨,,第1週,0.76億,0.76億,0.76億,0
#N/A,血と骨,,第2週,0.52億,2.29億,1.53億,0
#N/A,血と骨,,第3週,0.50億,2.19億,,0
#N/A,血と骨,,第4週,0.18億,4.06億,1.86億,0
#N/A,血と骨,,第5週,0.13億,4.50億,0.45億,0
#N/A,隠し剣 鬼の爪,,第1週,1.24億,1.24億,1.24億,0
#N/A,隠し剣 鬼の爪,,第2週,0.68億,3.72億,2.48億,0
#N/A,隠し剣 鬼の爪,,第3週,0.57億,5.40億,1.68億,0
#N/A,隠し剣 鬼の爪,,第4週,0.31億,6.25億,0.85億,0
#N/A,隠し剣 鬼の爪,,第5週,0.30億,7.56億,1.31億,0
#N/A,隠し剣 鬼の爪,,第6週,0.20億,8.24億,0.68億,0
#N/A,釣りバカ日誌15～ハマちゃんに明日はない !?～,,第1週,0.79億,0.79億,0.79億,0
#N/A,釣りバカ日誌15～ハマちゃんに明日はない !?～,,第2週,0.60億,2.50億,1.71億,0
#N/A,釣りバカ日誌15～ハマちゃんに明日はない !?～,,第3週,0.42億,3.58億,1.08億,0
#N/A,가위,,第1週,0.11億,0.11億,0.11億,0
#N/A,The Lord of the Rings: The Return of the King,,第1週,15.6億,15.6億,15.6億,0
#N/A,The Lord of the Rings: The Return of the King,,第2週,8.10億,34.4億,18.8億,0
#N/A,The Lord of the Rings: The Return of the King,,第3週,7.10億,49.1億,14.7億,0
#N/A,The Lord of the Rings: The Return of the King,,第4週,5.24億,61.5億,12.4億,0
#N/A,The Lord of the Rings: The Return of the King,,第5週,4.40億,70.3億,8.85億,0
#N/A,The Lord of the Rings: The Return of the King,,第6週,3.79億,76.1億,5.74億,0
#N/A,The Lord of the Rings: The Return of the King,,第7週,2.83億,81.7億,5.65億,0
#N/A,The Lord of the Rings: The Return of the King,,第8週,2.35億,86.9億,5.18億,0
#N/A,The Lord of the Rings: The Return of the King,,第9週,1.71億,91.3億,4.42億,0
#N/A,The Lord of the Rings: The Return of the King,,第10週,1.39億,95.7億,4.38億,0
#N/A,The Lord of the Rings: The Return of the King,,第11週,0.65億,97.6億,1.91億,0
#N/A,The Lord of the Rings: The Return of the King,,第12週,0.77億,101.1億,3.47億,0
#N/A,The Lord of the Rings: The Return of the King,,第13週,0.32億,105.4億,4.34億,0
#N/A,The Lord of the Rings: The Return of the King,,第1週,,0.26億,0.26億,0
#N/A,The Lord of the Rings: The Return of the King,,第2週,,0.58億,0.32億,0
#N/A,Memoirs of a Geisha,,第1週,1.86億,1.86億,1.86億,0
#N/A,Memoirs of a Geisha,,第2週,1.04億,5.30億,3.44億,0
#N/A,Memoirs of a Geisha,,第3週,1.01億,8.08億,2.78億,0
#N/A,Memoirs of a Geisha,,第5週,0.68億,12.5億,,0
#N/A,TAKESHIS`,,第1週,0.56億,0.56億,0.56億,0
#N/A,TAKESHIS`,,第2週,0.33億,1.43億,0.87億,0
#N/A,釣りバカ日誌16～浜崎は今日もダメだった♪～,,第1週,1.25億,1.25億,1.25億,0
#N/A,釣りバカ日誌16～浜崎は今日もダメだった♪～,,第2週,,3.03億,1.78億,0
#N/A,阿修羅城の瞳,,第1週,0.45億,0.45億,0.45億,0
#N/A,椿山課長の七日間,,第1週,0.46億,0.46億,0.46億,0
#N/A,椿山課長の七日間,,第2週,0.34億,1.53億,1.08億,0
